atc_name,concept_class_id,concept_code,name
Calcitonin gene-related peptide (CGRP) antagonists,ATC 4th,N02CD,atogepant
NERVOUS SYSTEM,ATC 1st,N,atogepant
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,aumolertinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,aumolertinib
aumolertinib; oral,ATC 5th,L01EB11,aumolertinib
Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,ATC 4th,L01EB,aumolertinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,aumolertinib
"chondrocytes, autologous; parenteral, implant",ATC 5th,M09AX02,autologous_cultured_chondrocytes
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,autologous_cultured_chondrocytes
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 2nd,M09,autologous_cultured_chondrocytes
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 3rd,M09A,autologous_cultured_chondrocytes
Other drugs for disorders of the musculo-skeletal system,ATC 4th,M09AX,autologous_cultured_chondrocytes
"limbal stem cells, autologous; ophthalmic",ATC 5th,S01XA19,autologous_human_corneal_epithelial_cells
OPHTHALMOLOGICALS,ATC 2nd,S01,autologous_human_corneal_epithelial_cells
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,autologous_human_corneal_epithelial_cells
Other ophthalmologicals,ATC 4th,S01XA,autologous_human_corneal_epithelial_cells
SENSORY ORGANS,ATC 1st,S,autologous_human_corneal_epithelial_cells
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,avacopan
avacopan; oral,ATC 5th,L04AJ05,avacopan
Complement inhibitors,ATC 4th,L04AJ,avacopan
IMMUNOSUPPRESSANTS,ATC 2nd,L04,avacopan
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,avacopan
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,avalglucosidase_alfa
avalglucosidase alfa; parenteral,ATC 5th,A16AB22,avalglucosidase_alfa
Enzymes,ATC 4th,A16AB,avalglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,avalglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,avalglucosidase_alfa
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,avapritinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,avapritinib
avapritinib; oral,ATC 5th,L01EX18,avapritinib
Other protein kinase inhibitors,ATC 4th,L01EX,avapritinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,avapritinib
ANTIHEMORRHAGICS,ATC 2nd,B02,avatrombopag
avatrombopag; systemic,ATC 5th,B02BX08,avatrombopag
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,avatrombopag
Other systemic hemostatics,ATC 4th,B02BX,avatrombopag
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,avatrombopag
[U] avelumab; parenteral,ATC 5th,L01XC31,avelumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,avelumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,avelumab
avelumab; parenteral,ATC 5th,L01FF04,avelumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,avelumab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,avelumab
[U] axicabtagene ciloleucel; parenteral,ATC 5th,L01XX70,axicabtagene_ciloleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,axicabtagene_ciloleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,axicabtagene_ciloleucel
Antineoplastic cell and gene therapy,ATC 4th,L01XL,axicabtagene_ciloleucel
axicabtagene ciloleucel; parenteral,ATC 5th,L01XL03,axicabtagene_ciloleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,axicabtagene_ciloleucel
Other antineoplastic agents,ATC 4th,L01XX,axicabtagene_ciloleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,axitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,axitinib
axitinib; oral,ATC 5th,L01EK01,axitinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,axitinib
Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,ATC 4th,L01EK,axitinib
ANTIMETABOLITES,ATC 3rd,L01B,azacitidine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,azacitidine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,azacitidine
azacitidine; systemic,ATC 5th,L01BC07,azacitidine
Pyrimidine analogues,ATC 4th,L01BC,azacitidine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,azathioprine
azathioprine; systemic,ATC 5th,L04AX01,azathioprine
IMMUNOSUPPRESSANTS,ATC 2nd,L04,azathioprine
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,azathioprine
Other immunosuppressants,ATC 4th,L04AX,azathioprine
ANTIBACTERIALS FOR SYSTEMIC USE,ATC 2nd,J01,aztreonam
Antibiotics,ATC 4th,S01AA,aztreonam
antibiotics in combination with other drugs; ophthalmic,ATC 5th,S01AA20,aztreonam
ANTIINFECTIVES,ATC 3rd,S01A,aztreonam
ANTIINFECTIVES,ATC 3rd,S02A,aztreonam
ANTIINFECTIVES,ATC 3rd,S03A,aztreonam
Antiinfectives,ATC 4th,B05CA,aztreonam
Antiinfectives,ATC 4th,S02AA,aztreonam
Antiinfectives,ATC 4th,S03AA,aztreonam
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,aztreonam
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,aztreonam
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,aztreonam
"antiinfectives, combinations; otic",ATC 5th,S02AA30,aztreonam
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,aztreonam
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,aztreonam
"aztreonam; inhalant, parenteral",ATC 5th,J01DF01,aztreonam
beclometasone and antibiotics; topical,ATC 5th,D07CC04,aztreonam
betamethasone and antibiotics; topical,ATC 5th,D07CC01,aztreonam
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,aztreonam
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,aztreonam
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,aztreonam
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,aztreonam
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,aztreonam
clobetasol and antibiotics; topical,ATC 5th,D07CD01,aztreonam
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,aztreonam
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,aztreonam
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,aztreonam
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,aztreonam
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,aztreonam
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,aztreonam
"CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS",ATC 3rd,D07C,aztreonam
"Corticosteroids, moderately potent, combinations with antibiotics",ATC 4th,D07CB,aztreonam
"Corticosteroids, potent, combinations with antibiotics",ATC 4th,D07CC,aztreonam
"Corticosteroids, very potent, combinations with antibiotics",ATC 4th,D07CD,aztreonam
"Corticosteroids, weak, combinations with antibiotics",ATC 4th,D07CA,aztreonam
dexamethasone and antibiotics; topical,ATC 5th,D07CB04,aztreonam
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,aztreonam
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,aztreonam
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,aztreonam
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,aztreonam
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,aztreonam
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,aztreonam
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,aztreonam
fludroxycortide and antibiotics; topical,ATC 5th,D07CC03,aztreonam
flumetasone and antibiotics; topical,ATC 5th,D07CB05,aztreonam
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,aztreonam
fluocinolone acetonide and antibiotics; topical,ATC 5th,D07CC02,aztreonam
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,aztreonam
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,aztreonam
fluocinonide and antibiotics; topical,ATC 5th,D07CC05,aztreonam
fluocortolone and antibiotics; topical,ATC 5th,D07CC06,aztreonam
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,aztreonam
fluorometholone and antibiotics; topical,ATC 5th,D07CB03,aztreonam
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,aztreonam
fluprednidene and antibiotics; topical,ATC 5th,D07CB02,aztreonam
hydrocortisone and antibiotics; topical,ATC 5th,D07CA01,aztreonam
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,aztreonam
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,aztreonam
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,aztreonam
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,aztreonam
IRRIGATING SOLUTIONS,ATC 3rd,B05C,aztreonam
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,aztreonam
methylprednisolone and antibiotics; topical,ATC 5th,D07CA02,aztreonam
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,aztreonam
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,aztreonam
Monobactams,ATC 4th,J01DF,aztreonam
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,aztreonam
OPHTHALMOLOGICALS,ATC 2nd,S01,aztreonam
OTHER BETA-LACTAM ANTIBACTERIALS,ATC 3rd,J01D,aztreonam
OTOLOGICALS,ATC 2nd,S02,aztreonam
prednisolone and antibiotics; topical,ATC 5th,D07CA03,aztreonam
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,aztreonam
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,aztreonam
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,aztreonam
SENSORY ORGANS,ATC 1st,S,aztreonam
triamcinolone and antibiotics; topical,ATC 5th,D07CB01,aztreonam
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,aztreonam
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,bardoxolone_methyl
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,bardoxolone_methyl
[U] baricitinib,ATC 5th,L04AA37,baricitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,baricitinib
baricitinib; oral,ATC 5th,L04AF02,baricitinib
IMMUNOSUPPRESSANTS,ATC 2nd,L04,baricitinib
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,baricitinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L04AF,baricitinib
Selective immunosuppressants,ATC 4th,L04AA,baricitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,basiliximab
basiliximab; parenteral,ATC 5th,L04AC02,basiliximab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,basiliximab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,basiliximab
Interleukin inhibitors,ATC 4th,L04AC,basiliximab
ANTIINFECTIVES,ATC 3rd,S02A,bedaquiline
ANTIINFECTIVES,ATC 3rd,S03A,bedaquiline
Antiinfectives,ATC 4th,B05CA,bedaquiline
Antiinfectives,ATC 4th,S02AA,bedaquiline
Antiinfectives,ATC 4th,S03AA,bedaquiline
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,bedaquiline
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,bedaquiline
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,bedaquiline
"antiinfectives, combinations; otic",ATC 5th,S02AA30,bedaquiline
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,bedaquiline
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,bedaquiline
ANTIMYCOBACTERIALS,ATC 2nd,J04,bedaquiline
bedaquiline; oral,ATC 5th,J04AK05,bedaquiline
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,bedaquiline
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,bedaquiline
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,bedaquiline
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,bedaquiline
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,bedaquiline
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,bedaquiline
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,bedaquiline
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,bedaquiline
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,bedaquiline
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,bedaquiline
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,bedaquiline
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,bedaquiline
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,bedaquiline
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,bedaquiline
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,bedaquiline
DRUGS FOR TREATMENT OF TUBERCULOSIS,ATC 3rd,J04A,bedaquiline
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,bedaquiline
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,bedaquiline
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,bedaquiline
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,bedaquiline
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,bedaquiline
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,bedaquiline
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,bedaquiline
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,bedaquiline
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,bedaquiline
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,bedaquiline
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,bedaquiline
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,bedaquiline
IRRIGATING SOLUTIONS,ATC 3rd,B05C,bedaquiline
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,bedaquiline
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,bedaquiline
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,bedaquiline
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,bedaquiline
Other drugs for treatment of tuberculosis,ATC 4th,J04AK,bedaquiline
OTOLOGICALS,ATC 2nd,S02,bedaquiline
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,bedaquiline
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,bedaquiline
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,bedaquiline
SENSORY ORGANS,ATC 1st,S,bedaquiline
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,bedaquiline
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,begelomab
begelomab; parenteral,ATC 5th,L04AG07,begelomab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,begelomab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,begelomab
Monoclonal antibodies,ATC 4th,L04AG,begelomab
[U] belantamab mafodotin; parenteral,ATC 5th,L01XC39,belantamab_mafodotin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,belantamab_mafodotin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,belantamab_mafodotin
belantamab mafodotin; parenteral,ATC 5th,L01FX15,belantamab_mafodotin
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,belantamab_mafodotin
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,belantamab_mafodotin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,belatacept
belatacept; parenteral,ATC 5th,L04AA28,belatacept
IMMUNOSUPPRESSANTS,ATC 2nd,L04,belatacept
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,belatacept
Selective immunosuppressants,ATC 4th,L04AA,belatacept
[U] belimumab,ATC 5th,L04AA26,belimumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,belimumab
belimumab; parenteral,ATC 5th,L04AG04,belimumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,belimumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,belimumab
Monoclonal antibodies,ATC 4th,L04AG,belimumab
Selective immunosuppressants,ATC 4th,L04AA,belimumab
belumosudil; systemic,ATC 5th,L04AA48,belumosudil
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,belzutifan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,belzutifan
belzutifan; oral,ATC 5th,L01XX74,belzutifan
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,belzutifan
Other antineoplastic agents,ATC 4th,L01XX,belzutifan
ALKYLATING AGENTS,ATC 3rd,L01A,bendamustine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,bendamustine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,bendamustine
bendamustine; parenteral,ATC 5th,L01AA09,bendamustine
Nitrogen mustard analogues,ATC 4th,L01AA,bendamustine
"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",ATC 4th,R03AK,benralizumab
benralizumab; systemic,ATC 5th,R03DX10,benralizumab
DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,ATC 2nd,R03,benralizumab
epinephrine and other drugs for obstructive airway diseases,ATC 5th,R03AK01,benralizumab
isoprenaline and other drugs for obstructive airway diseases; inhalant,ATC 5th,R03AK02,benralizumab
OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,ATC 3rd,R03D,benralizumab
Other systemic drugs for obstructive airway diseases,ATC 4th,R03DX,benralizumab
RESPIRATORY SYSTEM,ATC 1st,R,benralizumab
"berotralstat; systemic, topical",ATC 5th,B06AC06,berotralstat
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,berotralstat
Drugs used in hereditary angioedema,ATC 4th,B06AC,berotralstat
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,berotralstat
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,berotralstat
Acid preparations,ATC 4th,A09AB,betaine
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,betaine
Amino acids and derivatives,ATC 4th,A16AA,betaine
betaine hydrochloride; oral,ATC 5th,A09AB02,betaine
betaine; oral,ATC 5th,A16AA06,betaine
calcium (different salts in combination); oral,ATC 5th,A12AA20,betaine
"calcium dobesilate, combinations; oral, topical",ATC 5th,C05BX51,betaine
"carbamide, combinations; topical",ATC 5th,D02AE51,betaine
caries prophylactic agents - combinations; local oral,ATC 5th,A01AA30,betaine
"colecalciferol, combinations; systemic",ATC 5th,A11CC55,betaine
combinations of imidazole derivatives; vaginal,ATC 5th,G01AF20,betaine
"cyanocobalamin, combinations; systemic",ATC 5th,B03BA51,betaine
"DIGESTIVES, INCL. ENZYMES",ATC 2nd,A09,betaine
"DIGESTIVES, INCL. ENZYMES",ATC 3rd,A09A,betaine
"Enzyme and acid preparations, combinations",ATC 4th,A09AC,betaine
Folic acid and derivatives,ATC 4th,B03BB,betaine
"folic acid, combinations; systemic",ATC 5th,B03BB51,betaine
"fumaric acid derivatives, combinations; systemic",ATC 5th,D05BX51,betaine
Iron in other combinations,ATC 4th,B03AE,betaine
iron in other combinations - various combinations; systemic,ATC 5th,B03AE10,betaine
mineral salts in combination; oral,ATC 5th,A06AD10,betaine
multienzymes and acid preparations; systemic,ATC 5th,A09AC02,betaine
Nicotinic acid and derivatives,ATC 4th,C10AD,betaine
"nicotinic acid, combinations; systemic",ATC 5th,C10AD52,betaine
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,betaine
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,betaine
pepsin and acid preparations; oral,ATC 5th,A09AC01,betaine
"potassium, combinations; systemic",ATC 5th,A12BA51,betaine
"sodium picosulfate, combinations; oral, topical",ATC 5th,A06AB58,betaine
"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",ATC 3rd,A11C,betaine
Vitamin B12 (cyanocobalamin and analogues),ATC 4th,B03BA,betaine
VITAMIN B12 AND FOLIC ACID,ATC 3rd,B03B,betaine
Vitamin D and analogues,ATC 4th,A11CC,betaine
[U] bevacizumab; parenteral,ATC 5th,L01XC07,bevacizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,bevacizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,bevacizumab
Antineovascularisation agents,ATC 4th,S01LA,bevacizumab
bevacizumab; ophthalmic,ATC 5th,S01LA08,bevacizumab
bevacizumab; parenteral,ATC 5th,L01FG01,bevacizumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,bevacizumab
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,bevacizumab
OPHTHALMOLOGICALS,ATC 2nd,S01,bevacizumab
SENSORY ORGANS,ATC 1st,S,bevacizumab
VEGF/VEGFR (Vascular Endothelial Growth Factor / -Receptor) inhibitors,ATC 4th,L01FG,bevacizumab
[U] bezlotoxumab; parenteral,ATC 5th,J06BB21,bezlotoxumab
Antibacterial monoclonal antibodies,ATC 4th,J06BC,bezlotoxumab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,bezlotoxumab
bezlotoxumab; parenteral,ATC 5th,J06BC03,bezlotoxumab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,bezlotoxumab
IMMUNOGLOBULINS,ATC 3rd,J06B,bezlotoxumab
Specific immunoglobulins,ATC 4th,J06BB,bezlotoxumab
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,bictegravir
"emtricitabine, tenofovir alafenamide and bictegravir; systemic",ATC 5th,J05AR20,bictegravir
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,binimetinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,binimetinib
binimetinib; oral,ATC 5th,L01EE03,binimetinib
Mitogen-activated protein kinase (MEK) inhibitors,ATC 4th,L01EE,binimetinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,binimetinib
AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,ATC 3rd,P01A,biotin
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,biotin
amino acids; parenteral,ATC 5th,B05BA01,biotin
biotin; systemic,ATC 5th,A11HA05,biotin
calcium (different salts in combination); oral,ATC 5th,A12AA20,biotin
"calcium dobesilate, combinations; oral, topical",ATC 5th,C05BX51,biotin
"chlorphenamine, combinations; systemic",ATC 5th,R06AB54,biotin
"colecalciferol, combinations; systemic",ATC 5th,A11CC55,biotin
combinations of electrolytes; parenteral,ATC 5th,B05XA30,biotin
combinations of imidazole derivatives; vaginal,ATC 5th,G01AF20,biotin
combinations of tetracyclines; oral,ATC 5th,J01AA20,biotin
"cyanocobalamin, combinations; systemic",ATC 5th,B03BA51,biotin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05BB04,biotin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05XA31,biotin
electrolytes with carbohydrates; parenteral,ATC 5th,B05BB02,biotin
electrolytes; parenteral,ATC 5th,B05BB01,biotin
"emetine, combinations; systemic",ATC 5th,P01AX52,biotin
ferrous sulfate and folic acid; systemic,ATC 5th,B03AD03,biotin
Folic acid and derivatives,ATC 4th,B03BB,biotin
"folic acid, combinations; systemic",ATC 5th,B03BB51,biotin
"fumaric acid derivatives, combinations; systemic",ATC 5th,D05BX51,biotin
"glucose, combinations; parenteral",ATC 5th,C05BB56,biotin
Iron in combination with folic acid,ATC 4th,B03AD,biotin
Iron in other combinations,ATC 4th,B03AE,biotin
iron in other combinations - various combinations; systemic,ATC 5th,B03AE10,biotin
"lactic acid producing organisms, combinations; oral",ATC 5th,A07FA51,biotin
mineral salts in combination; oral,ATC 5th,A06AD10,biotin
Nicotinic acid and derivatives,ATC 4th,C10AD,biotin
"nicotinic acid, combinations; systemic",ATC 5th,C10AD52,biotin
Other agents against amoebiasis and other protozoal diseases,ATC 4th,P01AX,biotin
OTHER PLAIN VITAMIN PREPARATIONS,ATC 3rd,A11H,biotin
Other plain vitamin preparations,ATC 4th,A11HA,biotin
"oxytetracycline, combinations; systemic",ATC 5th,J01AA56,biotin
"papaverine, combinations; systemic",ATC 5th,G04BE52,biotin
"potassium phosphate, incl. combinations with other potassium salts; parenteral",ATC 5th,B05XA06,biotin
"potassium, combinations; systemic",ATC 5th,A12BA51,biotin
"rutoside, combinations; systemic",ATC 5th,C05CA51,biotin
"sodium picosulfate, combinations; oral, topical",ATC 5th,A06AB58,biotin
solutions for parenteral nutrition - combinations; parenteral,ATC 5th,B05BA10,biotin
"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",ATC 3rd,A11C,biotin
Vitamin B12 (cyanocobalamin and analogues),ATC 4th,B03BA,biotin
VITAMIN B12 AND FOLIC ACID,ATC 3rd,B03B,biotin
Vitamin D and analogues,ATC 4th,A11CC,biotin
VITAMINS,ATC 2nd,A11,biotin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,bizalimogene_ralaplasmid
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,bizalimogene_ralaplasmid
[U] blinatumomab,ATC 5th,L01XC19,blinatumomab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,blinatumomab
